"a_o","codigo_comarca","codigo_muncipio","codigo_producto","codigo_provincia","comarca","cultivo","grupo_de_cultivo","municipio","n_total_arboles_diseminados","superficie_regad_o_en_producci_n","superficie_regad_o_que_no_pruduce","superficie_secano_en_producci_n","superficie_secano_que_no_pruduce"
"2010-01-01T00:00:00.000","6","187","0012/08","5","VALLE DEL TIETAR","MELOCOTONERO","FRUTALES","PIEDRALAVES","80",,,,
"2010-01-01T00:00:00.000","6","187","0012/09","5","VALLE DEL TIETAR","CIRUELO","FRUTALES","PIEDRALAVES","80",,,,
"2010-01-01T00:00:00.000","6","187","0013/02","5","VALLE DEL TIETAR","VIÑEDO DE UVA VINO","VIÑEDO","PIEDRALAVES",,,,"28",
"2010-01-01T00:00:00.000","6","187","0014/02","5","VALLE DEL TIETAR","OLI ACEITUNA ACEITE","OLIVAR Y OTROS C.I.","PIEDRALAVES",,,,"186",
"2010-01-01T00:00:00.000","6","189","0011/01","5","VALLE DEL TIETAR","NARANJO","CITRICOS","POYALES DEL HOYO","30",,,,
"2010-01-01T00:00:00.000","6","189","0012/01","5","VALLE DEL TIETAR","MANZANO","FRUTALES","POYALES DEL HOYO","30",,,,
"2010-01-01T00:00:00.000","6","189","0012/10","5","VALLE DEL TIETAR","HIGUERA","FRUTALES","POYALES DEL HOYO",,"29",,"25",
"2010-01-01T00:00:00.000","6","189","0012/18","5","VALLE DEL TIETAR","ALMENDRO","FRUTALES","POYALES DEL HOYO",,"1",,,
"2010-01-01T00:00:00.000","6","189","0012/02","5","VALLE DEL TIETAR","PERAL","FRUTALES","POYALES DEL HOYO","30","2",,,
"2010-01-01T00:00:00.000","6","189","0012/05","5","VALLE DEL TIETAR","ACEROLO Y OTROS","FRUTALES","POYALES DEL HOYO","20",,,,
"2010-01-01T00:00:00.000","6","189","0012/06","5","VALLE DEL TIETAR","ALBARICOQUERO","FRUTALES","POYALES DEL HOYO","10","1",,,
"2010-01-01T00:00:00.000","6","189","0013/02","5","VALLE DEL TIETAR","VIÑEDO DE UVA VINO","VIÑEDO","POYALES DEL HOYO",,,,"2",
"2010-01-01T00:00:00.000","6","189","0014/02","5","VALLE DEL TIETAR","OLI ACEITUNA ACEITE","OLIVAR Y OTROS C.I.","POYALES DEL HOYO",,"10",,"106",
"2010-01-01T00:00:00.000","1","190","0013/02","5","AREVALO-MADRIGAL","VIÑEDO DE UVA VINO","VIÑEDO","POZANCO",,,,"1",
"2010-01-01T00:00:00.000","2","191","0012/01","5","AVILA","MANZANO","FRUTALES","PRADOSEGAR","140",,,,
"2010-01-01T00:00:00.000","2","191","0012/19","5","AVILA","NOGAL","FRUTALES","PRADOSEGAR","85",,,,
"2010-01-01T00:00:00.000","2","191","0012/02","5","AVILA","PERAL","FRUTALES","PRADOSEGAR","40",,,,
"2010-01-01T00:00:00.000","2","191","0012/08","5","AVILA","MELOCOTONERO","FRUTALES","PRADOSEGAR","20",,,,
"2010-01-01T00:00:00.000","2","191","0012/09","5","AVILA","CIRUELO","FRUTALES","PRADOSEGAR","2",,,,
"2010-01-01T00:00:00.000","3","192","0012/01","5","BARCO AVILA-PIEDRAHITA","MANZANO","FRUTALES","PUERTO CASTILLA","60",,,,
"2010-01-01T00:00:00.000","3","192","0012/17","5","BARCO AVILA-PIEDRAHITA","AZUFUAIFO Y OTROS","FRUTALES","PUERTO CASTILLA",,"12",,,
"2010-01-01T00:00:00.000","3","192","0012/19","5","BARCO AVILA-PIEDRAHITA","NOGAL","FRUTALES","PUERTO CASTILLA","40",,,,
"2010-01-01T00:00:00.000","3","192","0012/02","5","BARCO AVILA-PIEDRAHITA","PERAL","FRUTALES","PUERTO CASTILLA","35",,,,
"2010-01-01T00:00:00.000","1","193","0013/02","5","AREVALO-MADRIGAL","VIÑEDO DE UVA VINO","VIÑEDO","RASUEROS",,,,"5",
"2010-01-01T00:00:00.000","2","195","0012/01","5","AVILA","MANZANO","FRUTALES","RIOFRIO","80",,,,
"2010-01-01T00:00:00.000","2","195","0012/19","5","AVILA","NOGAL","FRUTALES","RIOFRIO","72",,,,
"2010-01-01T00:00:00.000","3","199","0012/01","5","BARCO AVILA-PIEDRAHITA","MANZANO","FRUTALES","SAN BARTOLOME DE BEJAR","45",,,,
"2010-01-01T00:00:00.000","3","199","0012/19","5","BARCO AVILA-PIEDRAHITA","NOGAL","FRUTALES","SAN BARTOLOME DE BEJAR","40",,,,
"2010-01-01T00:00:00.000","3","199","0012/02","5","BARCO AVILA-PIEDRAHITA","PERAL","FRUTALES","SAN BARTOLOME DE BEJAR","10",,,,
"2010-01-01T00:00:00.000","3","199","0012/20","5","BARCO AVILA-PIEDRAHITA","AVELLANO","FRUTALES","SAN BARTOLOME DE BEJAR","10",,,,
"2010-01-01T00:00:00.000","3","199","0012/07","5","BARCO AVILA-PIEDRAHITA","CEREZO Y GUINDO","FRUTALES","SAN BARTOLOME DE BEJAR","40",,,,
"2010-01-01T00:00:00.000","5","201","0012/01","5","VALLE BAJO ALBERCHE","MANZANO","FRUTALES","SAN BARTOLOME DE PINARES","80",,,,
"2010-01-01T00:00:00.000","5","201","0012/18","5","VALLE BAJO ALBERCHE","ALMENDRO","FRUTALES","SAN BARTOLOME DE PINARES","90",,,,
"2010-01-01T00:00:00.000","5","201","0012/02","5","VALLE BAJO ALBERCHE","PERAL","FRUTALES","SAN BARTOLOME DE PINARES","30",,,,
"2010-01-01T00:00:00.000","5","201","0012/08","5","VALLE BAJO ALBERCHE","MELOCOTONERO","FRUTALES","SAN BARTOLOME DE PINARES",,"1",,,
"2010-01-01T00:00:00.000","5","201","0012/09","5","VALLE BAJO ALBERCHE","CIRUELO","FRUTALES","SAN BARTOLOME DE PINARES","80",,,,
"2010-01-01T00:00:00.000","5","201","0013/02","5","VALLE BAJO ALBERCHE","VIÑEDO DE UVA VINO","VIÑEDO","SAN BARTOLOME DE PINARES",,,,"102",
"2010-01-01T00:00:00.000","1","204","0013/02","5","AREVALO-MADRIGAL","VIÑEDO DE UVA VINO","VIÑEDO","SANCHIDRIAN",,,,"5",
"2010-01-01T00:00:00.000","2","205","0012/01","5","AVILA","MANZANO","FRUTALES","SANCHORREJA","80",,,,
"2010-01-01T00:00:00.000","2","205","0012/08","5","AVILA","MELOCOTONERO","FRUTALES","SANCHORREJA","4",,,,
"2010-01-01T00:00:00.000","6","207","0012/01","5","VALLE DEL TIETAR","MANZANO","FRUTALES","SAN ESTEBAN DEL VALLE","180",,,,
"2010-01-01T00:00:00.000","6","207","0012/10","5","VALLE DEL TIETAR","HIGUERA","FRUTALES","SAN ESTEBAN DEL VALLE","2000","6",,"2",
"2010-01-01T00:00:00.000","6","207","0012/02","5","VALLE DEL TIETAR","PERAL","FRUTALES","SAN ESTEBAN DEL VALLE","170",,,,
"2010-01-01T00:00:00.000","6","207","0012/03","5","VALLE DEL TIETAR","MEMBRILLO","FRUTALES","SAN ESTEBAN DEL VALLE","20",,,,
"2010-01-01T00:00:00.000","6","207","0012/06","5","VALLE DEL TIETAR","ALBARICOQUERO","FRUTALES","SAN ESTEBAN DEL VALLE","20",,,,
"2010-01-01T00:00:00.000","6","207","0012/07","5","VALLE DEL TIETAR","CEREZO Y GUINDO","FRUTALES","SAN ESTEBAN DEL VALLE","230",,,"3",
"2010-01-01T00:00:00.000","6","207","0012/08","5","VALLE DEL TIETAR","MELOCOTONERO","FRUTALES","SAN ESTEBAN DEL VALLE","30",,,,
"2010-01-01T00:00:00.000","6","207","0012/09","5","VALLE DEL TIETAR","CIRUELO","FRUTALES","SAN ESTEBAN DEL VALLE","20",,,,
"2010-01-01T00:00:00.000","6","207","0013/02","5","VALLE DEL TIETAR","VIÑEDO DE UVA VINO","VIÑEDO","SAN ESTEBAN DEL VALLE",,,,"150",
"2010-01-01T00:00:00.000","6","207","0014/02","5","VALLE DEL TIETAR","OLI ACEITUNA ACEITE","OLIVAR Y OTROS C.I.","SAN ESTEBAN DEL VALLE",,,,"205","2"
"2010-01-01T00:00:00.000","1","208","0013/02","5","AREVALO-MADRIGAL","VIÑEDO DE UVA VINO","VIÑEDO","SAN ESTEBAN DE ZAPARDIEL",,,,"3",
"2010-01-01T00:00:00.000","5","211","0012/01","5","VALLE BAJO ALBERCHE","MANZANO","FRUTALES","SAN JUAN DE LA NAVA","80","1",,,
"2010-01-01T00:00:00.000","5","211","0012/18","5","VALLE BAJO ALBERCHE","ALMENDRO","FRUTALES","SAN JUAN DE LA NAVA","30",,,,
"2010-01-01T00:00:00.000","5","211","0012/19","5","VALLE BAJO ALBERCHE","NOGAL","FRUTALES","SAN JUAN DE LA NAVA","25",,,,
"2010-01-01T00:00:00.000","5","211","0012/02","5","VALLE BAJO ALBERCHE","PERAL","FRUTALES","SAN JUAN DE LA NAVA","90","1",,,
"2010-01-01T00:00:00.000","5","211","0012/08","5","VALLE BAJO ALBERCHE","MELOCOTONERO","FRUTALES","SAN JUAN DE LA NAVA","90",,,,
"2010-01-01T00:00:00.000","5","211","0012/09","5","VALLE BAJO ALBERCHE","CIRUELO","FRUTALES","SAN JUAN DE LA NAVA","20",,,,
"2010-01-01T00:00:00.000","5","211","0013/02","5","VALLE BAJO ALBERCHE","VIÑEDO DE UVA VINO","VIÑEDO","SAN JUAN DE LA NAVA",,,,"95",
"2010-01-01T00:00:00.000","4","212","0012/01","5","GREDOS","MANZANO","FRUTALES","SAN JUAN DEL MOLINILLO","80","1",,,
"2010-01-01T00:00:00.000","4","212","0012/08","5","GREDOS","MELOCOTONERO","FRUTALES","SAN JUAN DEL MOLINILLO","60",,,,
"2010-01-01T00:00:00.000","4","212","0012/09","5","GREDOS","CIRUELO","FRUTALES","SAN JUAN DEL MOLINILLO","20",,,,
"2010-01-01T00:00:00.000","4","212","0013/02","5","GREDOS","VIÑEDO DE UVA VINO","VIÑEDO","SAN JUAN DEL MOLINILLO",,,,"8",
"2010-01-01T00:00:00.000","2","213","0012/01","5","AVILA","MANZANO","FRUTALES","SAN JUAN DEL OLMO","110",,,,
"2010-01-01T00:00:00.000","2","213","0012/10","5","AVILA","HIGUERA","FRUTALES","SAN JUAN DEL OLMO","1",,,,
"2010-01-01T00:00:00.000","2","213","0012/18","5","AVILA","ALMENDRO","FRUTALES","SAN JUAN DEL OLMO","2",,,,
"2010-01-01T00:00:00.000","2","213","0012/19","5","AVILA","NOGAL","FRUTALES","SAN JUAN DEL OLMO","3",,,,
"2010-01-01T00:00:00.000","2","213","0012/02","5","AVILA","PERAL","FRUTALES","SAN JUAN DEL OLMO","2",,,,
"2010-01-01T00:00:00.000","2","213","0012/03","5","AVILA","MEMBRILLO","FRUTALES","SAN JUAN DEL OLMO","5",,,,
"2010-01-01T00:00:00.000","2","213","0012/08","5","AVILA","MELOCOTONERO","FRUTALES","SAN JUAN DEL OLMO","30",,,,
"2010-01-01T00:00:00.000","2","213","0012/09","5","AVILA","CIRUELO","FRUTALES","SAN JUAN DEL OLMO","28",,,,
"2010-01-01T00:00:00.000","3","214","0012/01","5","BARCO AVILA-PIEDRAHITA","MANZANO","FRUTALES","SAN LORENZO DE TORMES","40",,,,
"2010-01-01T00:00:00.000","3","214","0012/19","5","BARCO AVILA-PIEDRAHITA","NOGAL","FRUTALES","SAN LORENZO DE TORMES","5",,,,
"2010-01-01T00:00:00.000","3","214","0012/02","5","BARCO AVILA-PIEDRAHITA","PERAL","FRUTALES","SAN LORENZO DE TORMES","15",,,,
"2010-01-01T00:00:00.000","3","214","0012/07","5","BARCO AVILA-PIEDRAHITA","CEREZO Y GUINDO","FRUTALES","SAN LORENZO DE TORMES","7",,,,
"2010-01-01T00:00:00.000","3","214","0012/08","5","BARCO AVILA-PIEDRAHITA","MELOCOTONERO","FRUTALES","SAN LORENZO DE TORMES","5",,,,
"2010-01-01T00:00:00.000","4","215","0012/01","5","GREDOS","MANZANO","FRUTALES","SAN MARTIN DE LA VEGA DEL ALBERCHE","620",,,,
"2010-01-01T00:00:00.000","4","215","0012/19","5","GREDOS","NOGAL","FRUTALES","SAN MARTIN DE LA VEGA DEL ALBERCHE","10",,,,
"2010-01-01T00:00:00.000","4","215","0012/02","5","GREDOS","PERAL","FRUTALES","SAN MARTIN DE LA VEGA DEL ALBERCHE","4",,,,
"2010-01-01T00:00:00.000","4","215","0012/03","5","GREDOS","MEMBRILLO","FRUTALES","SAN MARTIN DE LA VEGA DEL ALBERCHE","4",,,,
"2010-01-01T00:00:00.000","4","215","0012/08","5","GREDOS","MELOCOTONERO","FRUTALES","SAN MARTIN DE LA VEGA DEL ALBERCHE","19",,,,
"2010-01-01T00:00:00.000","4","215","0012/09","5","GREDOS","CIRUELO","FRUTALES","SAN MARTIN DE LA VEGA DEL ALBERCHE","22",,,,
"2010-01-01T00:00:00.000","6","221","0012/01","5","VALLE DEL TIETAR","MANZANO","FRUTALES","SANTA CRUZ DEL VALLE","150","1",,,
"2010-01-01T00:00:00.000","6","221","0012/10","5","VALLE DEL TIETAR","HIGUERA","FRUTALES","SANTA CRUZ DEL VALLE","780","3",,"4",
"2010-01-01T00:00:00.000","6","221","0012/02","5","VALLE DEL TIETAR","PERAL","FRUTALES","SANTA CRUZ DEL VALLE","20",,,,
"2010-01-01T00:00:00.000","6","221","0012/06","5","VALLE DEL TIETAR","ALBARICOQUERO","FRUTALES","SANTA CRUZ DEL VALLE","20",,,"2",
"2010-01-01T00:00:00.000","6","221","0012/07","5","VALLE DEL TIETAR","CEREZO Y GUINDO","FRUTALES","SANTA CRUZ DEL VALLE","1020",,,,
"2010-01-01T00:00:00.000","6","221","0012/08","5","VALLE DEL TIETAR","MELOCOTONERO","FRUTALES","SANTA CRUZ DEL VALLE","110",,,,
"2010-01-01T00:00:00.000","6","221","0012/09","5","VALLE DEL TIETAR","CIRUELO","FRUTALES","SANTA CRUZ DEL VALLE","30",,,,
"2010-01-01T00:00:00.000","6","221","0013/02","5","VALLE DEL TIETAR","VIÑEDO DE UVA VINO","VIÑEDO","SANTA CRUZ DEL VALLE",,,,"15",
"2010-01-01T00:00:00.000","6","221","0014/02","5","VALLE DEL TIETAR","OLI ACEITUNA ACEITE","OLIVAR Y OTROS C.I.","SANTA CRUZ DEL VALLE",,,,"79",
"2010-01-01T00:00:00.000","5","222","0012/01","5","VALLE BAJO ALBERCHE","MANZANO","FRUTALES","SANTA CRUZ DE PINARES","30",,,,
"2010-01-01T00:00:00.000","5","222","0012/19","5","VALLE BAJO ALBERCHE","NOGAL","FRUTALES","SANTA CRUZ DE PINARES","15",,,,
"2010-01-01T00:00:00.000","5","222","0012/02","5","VALLE BAJO ALBERCHE","PERAL","FRUTALES","SANTA CRUZ DE PINARES","10",,,,
"2010-01-01T00:00:00.000","5","222","0012/07","5","VALLE BAJO ALBERCHE","CEREZO Y GUINDO","FRUTALES","SANTA CRUZ DE PINARES","30",,,,
"2010-01-01T00:00:00.000","5","222","0013/02","5","VALLE BAJO ALBERCHE","VIÑEDO DE UVA VINO","VIÑEDO","SANTA CRUZ DE PINARES",,,,"11",
"2010-01-01T00:00:00.000","3","226","0012/01","5","BARCO AVILA-PIEDRAHITA","MANZANO","FRUTALES","SANTA MARIA DE LOS CABALLEROS","18",,,,
"2010-01-01T00:00:00.000","3","226","0012/02","5","BARCO AVILA-PIEDRAHITA","PERAL","FRUTALES","SANTA MARIA DE LOS CABALLEROS","10",,,,
"2010-01-01T00:00:00.000","6","227","0012/01","5","VALLE DEL TIETAR","MANZANO","FRUTALES","SANTA MARIA DEL TIETAR","520",,,,
"2010-01-01T00:00:00.000","6","227","0012/10","5","VALLE DEL TIETAR","HIGUERA","FRUTALES","SANTA MARIA DEL TIETAR","175",,,,
"2010-01-01T00:00:00.000","6","227","0012/02","5","VALLE DEL TIETAR","PERAL","FRUTALES","SANTA MARIA DEL TIETAR","165",,,,
"2010-01-01T00:00:00.000","6","227","0012/20","5","VALLE DEL TIETAR","AVELLANO","FRUTALES","SANTA MARIA DEL TIETAR","20",,,,
"2010-01-01T00:00:00.000","6","227","0012/08","5","VALLE DEL TIETAR","MELOCOTONERO","FRUTALES","SANTA MARIA DEL TIETAR","25",,,,
"2010-01-01T00:00:00.000","6","227","0012/09","5","VALLE DEL TIETAR","CIRUELO","FRUTALES","SANTA MARIA DEL TIETAR","40",,,,
"2010-01-01T00:00:00.000","6","227","0013/02","5","VALLE DEL TIETAR","VIÑEDO DE UVA VINO","VIÑEDO","SANTA MARIA DEL TIETAR",,,,"48",
"2010-01-01T00:00:00.000","6","227","0014/02","5","VALLE DEL TIETAR","OLI ACEITUNA ACEITE","OLIVAR Y OTROS C.I.","SANTA MARIA DEL TIETAR",,,,"8",
"2010-01-01T00:00:00.000","1","229","0013/01","5","AREVALO-MADRIGAL","VIÑEDO DE UVA MESA","VIÑEDO","SANTO DOMINGO DE LAS POSADAS",,,,"1",
"2010-01-01T00:00:00.000","1","231","0012/18","5","AREVALO-MADRIGAL","ALMENDRO","FRUTALES","SAN VICENTE DE AREVALO",,,,"2",
"2010-01-01T00:00:00.000","4","233","0012/01","5","GREDOS","MANZANO","FRUTALES","SERRANILLOS","60",,,,
"2010-01-01T00:00:00.000","4","233","0012/02","5","GREDOS","PERAL","FRUTALES","SERRANILLOS","30",,,,
"2010-01-01T00:00:00.000","4","233","0012/08","5","GREDOS","MELOCOTONERO","FRUTALES","SERRANILLOS","120",,,,
"2010-01-01T00:00:00.000","1","235","0013/02","5","AREVALO-MADRIGAL","VIÑEDO DE UVA VINO","VIÑEDO","SINLABAJOS",,,,"6",
"2010-01-01T00:00:00.000","3","236","0012/01","5","BARCO AVILA-PIEDRAHITA","MANZANO","FRUTALES","SOLANA DE AVILA","120",,,,
"2010-01-01T00:00:00.000","3","236","0012/19","5","BARCO AVILA-PIEDRAHITA","NOGAL","FRUTALES","SOLANA DE AVILA","60",,,,
"2010-01-01T00:00:00.000","3","236","0012/02","5","BARCO AVILA-PIEDRAHITA","PERAL","FRUTALES","SOLANA DE AVILA","20",,,,
"2010-01-01T00:00:00.000","2","238","0013/02","5","AVILA","VIÑEDO DE UVA VINO","VIÑEDO","SOLOSANCHO",,,,"8",
"2010-01-01T00:00:00.000","2","239","0012/01","5","AVILA","MANZANO","FRUTALES","SOTALVO","15",,,,
"2010-01-01T00:00:00.000","2","239","0012/19","5","AVILA","NOGAL","FRUTALES","SOTALVO","10",,,,
"2010-01-01T00:00:00.000","2","239","0012/02","5","AVILA","PERAL","FRUTALES","SOTALVO","5",,,,
"2010-01-01T00:00:00.000","2","239","0012/04","5","AVILA","NISPERO","FRUTALES","SOTALVO","5",,,,
"2010-01-01T00:00:00.000","2","239","0012/07","5","AVILA","CEREZO Y GUINDO","FRUTALES","SOTALVO","10",,,,
"2010-01-01T00:00:00.000","6","240","0012/01","5","VALLE DEL TIETAR","MANZANO","FRUTALES","SOTILLO DE LA ADRADA","400","2",,,
"2010-01-01T00:00:00.000","6","240","0012/10","5","VALLE DEL TIETAR","HIGUERA","FRUTALES","SOTILLO DE LA ADRADA","1500",,"3",,
"2010-01-01T00:00:00.000","6","240","0012/02","5","VALLE DEL TIETAR","PERAL","FRUTALES","SOTILLO DE LA ADRADA","200",,,,
"2010-01-01T00:00:00.000","6","240","0012/07","5","VALLE DEL TIETAR","CEREZO Y GUINDO","FRUTALES","SOTILLO DE LA ADRADA","40",,,,
"2010-01-01T00:00:00.000","6","240","0012/08","5","VALLE DEL TIETAR","MELOCOTONERO","FRUTALES","SOTILLO DE LA ADRADA","35",,,,
"2010-01-01T00:00:00.000","6","240","0012/09","5","VALLE DEL TIETAR","CIRUELO","FRUTALES","SOTILLO DE LA ADRADA","50",,,,
"2010-01-01T00:00:00.000","6","240","0013/02","5","VALLE DEL TIETAR","VIÑEDO DE UVA VINO","VIÑEDO","SOTILLO DE LA ADRADA",,,,"267",
"2010-01-01T00:00:00.000","6","240","0014/02","5","VALLE DEL TIETAR","OLI ACEITUNA ACEITE","OLIVAR Y OTROS C.I.","SOTILLO DE LA ADRADA",,,,"141",
"2010-01-01T00:00:00.000","5","241","0012/01","5","VALLE BAJO ALBERCHE","MANZANO","FRUTALES","TIEMBLO (EL)","130",,,,
"2010-01-01T00:00:00.000","5","241","0012/18","5","VALLE BAJO ALBERCHE","ALMENDRO","FRUTALES","TIEMBLO (EL)","150",,,,
"2010-01-01T00:00:00.000","5","241","0012/02","5","VALLE BAJO ALBERCHE","PERAL","FRUTALES","TIEMBLO (EL)","80","1",,,
"2010-01-01T00:00:00.000","5","241","0013/02","5","VALLE BAJO ALBERCHE","VIÑEDO DE UVA VINO","VIÑEDO","TIEMBLO (EL)",,,,"197",
"2010-01-01T00:00:00.000","5","241","0014/02","5","VALLE BAJO ALBERCHE","OLI ACEITUNA ACEITE","OLIVAR Y OTROS C.I.","TIEMBLO (EL)","250",,,"6",
"2010-01-01T00:00:00.000","1","242","0013/02","5","AREVALO-MADRIGAL","VIÑEDO DE UVA VINO","VIÑEDO","TIÑOSILLOS",,,,"20",
"2010-01-01T00:00:00.000","3","244","0012/01","5","BARCO AVILA-PIEDRAHITA","MANZANO","FRUTALES","TORMELLAS","325","15",,,
"2010-01-01T00:00:00.000","3","244","0012/19","5","BARCO AVILA-PIEDRAHITA","NOGAL","FRUTALES","TORMELLAS","38",,,,
"2010-01-01T00:00:00.000","3","244","0012/02","5","BARCO AVILA-PIEDRAHITA","PERAL","FRUTALES","TORMELLAS","48",,,,
"2010-01-01T00:00:00.000","3","244","0012/07","5","BARCO AVILA-PIEDRAHITA","CEREZO Y GUINDO","FRUTALES","TORMELLAS","25",,,,
"2010-01-01T00:00:00.000","3","249","0012/01","5","BARCO AVILA-PIEDRAHITA","MANZANO","FRUTALES","UMBRIAS","215","1",,,
"2010-01-01T00:00:00.000","3","249","0012/19","5","BARCO AVILA-PIEDRAHITA","NOGAL","FRUTALES","UMBRIAS","85",,,,
"2010-01-01T00:00:00.000","3","249","0012/02","5","BARCO AVILA-PIEDRAHITA","PERAL","FRUTALES","UMBRIAS","20",,,,
"2010-01-01T00:00:00.000","3","249","0012/07","5","BARCO AVILA-PIEDRAHITA","CEREZO Y GUINDO","FRUTALES","UMBRIAS","15",,,,
"2010-01-01T00:00:00.000","3","249","0012/08","5","BARCO AVILA-PIEDRAHITA","MELOCOTONERO","FRUTALES","UMBRIAS","25",,,,
"2010-01-01T00:00:00.000","1","253","0013/02","5","AREVALO-MADRIGAL","VIÑEDO DE UVA VINO","VIÑEDO","VEGA DE SANTA MARIA",,,,"3",
"2010-01-01T00:00:00.000","1","258","0013/02","5","AREVALO-MADRIGAL","VIÑEDO DE UVA VINO","VIÑEDO","VILLANUEVA DE GOMEZ",,,,"5",
"2010-01-01T00:00:00.000","6","262","0012/01","5","VALLE DEL TIETAR","MANZANO","FRUTALES","VILLAREJO DEL VALLE","370",,,,
"2010-01-01T00:00:00.000","6","262","0012/10","5","VALLE DEL TIETAR","HIGUERA","FRUTALES","VILLAREJO DEL VALLE","1900",,,"13",
"2010-01-01T00:00:00.000","6","262","0012/02","5","VALLE DEL TIETAR","PERAL","FRUTALES","VILLAREJO DEL VALLE","100",,,,
"2010-01-01T00:00:00.000","6","262","0012/03","5","VALLE DEL TIETAR","MEMBRILLO","FRUTALES","VILLAREJO DEL VALLE","7",,,,
"2010-01-01T00:00:00.000","6","262","0012/04","5","VALLE DEL TIETAR","NISPERO","FRUTALES","VILLAREJO DEL VALLE","40",,,,
"2010-01-01T00:00:00.000","6","262","0012/06","5","VALLE DEL TIETAR","ALBARICOQUERO","FRUTALES","VILLAREJO DEL VALLE","30",,,,
"2010-01-01T00:00:00.000","6","262","0012/07","5","VALLE DEL TIETAR","CEREZO Y GUINDO","FRUTALES","VILLAREJO DEL VALLE","600",,,"1",
"2010-01-01T00:00:00.000","6","262","0012/08","5","VALLE DEL TIETAR","MELOCOTONERO","FRUTALES","VILLAREJO DEL VALLE","100",,,,
"2010-01-01T00:00:00.000","6","262","0012/09","5","VALLE DEL TIETAR","CIRUELO","FRUTALES","VILLAREJO DEL VALLE","100",,,,
"2010-01-01T00:00:00.000","6","262","0013/02","5","VALLE DEL TIETAR","VIÑEDO DE UVA VINO","VIÑEDO","VILLAREJO DEL VALLE",,,,"70",
"2010-01-01T00:00:00.000","6","262","0014/02","5","VALLE DEL TIETAR","OLI ACEITUNA ACEITE","OLIVAR Y OTROS C.I.","VILLAREJO DEL VALLE",,,,"107",
"2010-01-01T00:00:00.000","2","263","0012/01","5","AVILA","MANZANO","FRUTALES","VILLATORO","180",,,,
"2010-01-01T00:00:00.000","2","263","0012/19","5","AVILA","NOGAL","FRUTALES","VILLATORO","20",,,,
"2010-01-01T00:00:00.000","2","263","0012/02","5","AVILA","PERAL","FRUTALES","VILLATORO","40",,,,
"2010-01-01T00:00:00.000","2","263","0012/09","5","AVILA","CIRUELO","FRUTALES","VILLATORO","21",,,,
"2010-01-01T00:00:00.000","1","264","0013/01","5","AREVALO-MADRIGAL","VIÑEDO DE UVA MESA","VIÑEDO","VIÑEGRA DE MORAÑA",,,,"1",
"2010-01-01T00:00:00.000","4","267","0012/01","5","GREDOS","MANZANO","FRUTALES","ZAPARDIEL DE LA RIBERA","90","1",,,
"2010-01-01T00:00:00.000","4","267","0012/19","5","GREDOS","NOGAL","FRUTALES","ZAPARDIEL DE LA RIBERA","27",,,,
"2010-01-01T00:00:00.000","4","267","0012/02","5","GREDOS","PERAL","FRUTALES","ZAPARDIEL DE LA RIBERA","35",,,,
"2010-01-01T00:00:00.000","4","267","0012/07","5","GREDOS","CEREZO Y GUINDO","FRUTALES","ZAPARDIEL DE LA RIBERA","60","2",,,
"2010-01-01T00:00:00.000","4","267","0012/08","5","GREDOS","MELOCOTONERO","FRUTALES","ZAPARDIEL DE LA RIBERA","30",,,,
"2010-01-01T00:00:00.000","4","267","0012/09","5","GREDOS","CIRUELO","FRUTALES","ZAPARDIEL DE LA RIBERA","20",,,,
"2010-01-01T00:00:00.000","4","901","0012/01","5","GREDOS","MANZANO","FRUTALES","SAN JUAN DE GREDOS","35",,,,
"2010-01-01T00:00:00.000","4","901","0012/19","5","GREDOS","NOGAL","FRUTALES","SAN JUAN DE GREDOS","16","1",,,
"2010-01-01T00:00:00.000","4","901","0012/02","5","GREDOS","PERAL","FRUTALES","SAN JUAN DE GREDOS","15",,,,
"2010-01-01T00:00:00.000","4","901","0012/07","5","GREDOS","CEREZO Y GUINDO","FRUTALES","SAN JUAN DE GREDOS","14",,,,
"2010-01-01T00:00:00.000","4","901","0012/08","5","GREDOS","MELOCOTONERO","FRUTALES","SAN JUAN DE GREDOS","4",,,,
"2010-01-01T00:00:00.000","2","902","0012/01","5","AVILA","MANZANO","FRUTALES","SANTA MARIA DEL CUBILLO","14",,,,
"2010-01-01T00:00:00.000","2","902","0012/19","5","AVILA","NOGAL","FRUTALES","SANTA MARIA DEL CUBILLO","2",,,,
"2010-01-01T00:00:00.000","2","902","0012/08","5","AVILA","MELOCOTONERO","FRUTALES","SANTA MARIA DEL CUBILLO","2",,,,
"2010-01-01T00:00:00.000","3","904","0012/01","5","BARCO AVILA-PIEDRAHITA","MANZANO","FRUTALES","SANTIAGO DE TORMES","125","1",,,
"2010-01-01T00:00:00.000","3","904","0012/10","5","BARCO AVILA-PIEDRAHITA","HIGUERA","FRUTALES","SANTIAGO DE TORMES","6",,,,
"2010-01-01T00:00:00.000","3","904","0012/19","5","BARCO AVILA-PIEDRAHITA","NOGAL","FRUTALES","SANTIAGO DE TORMES","40",,,,
"2010-01-01T00:00:00.000","3","904","0012/02","5","BARCO AVILA-PIEDRAHITA","PERAL","FRUTALES","SANTIAGO DE TORMES","50",,,,
"2010-01-01T00:00:00.000","3","904","0012/07","5","BARCO AVILA-PIEDRAHITA","CEREZO Y GUINDO","FRUTALES","SANTIAGO DE TORMES","15",,,,
